1727346165,82.7027
1727346164,87.5026
1727346167,78.6864
1727346166,77.7220
1727346161,91.3628
1727346160,92.5539
1727346163,89.6668
1727346162,85.1742
1727346173,66.6152
1727346172,70.8774
1727346175,57.0009
1727346174,64.3032
1727346169,77.3474
1727346168,79.5361
1727346171,66.5187
1727346170,74.6338
1727346157,91.9068
1727346156,2.9490
1727346158,86.1230
1727346181,39.8592
1727346180,38.2978
1727346183,42.6580
1727346177,50.6799
1727346176,51.8749
1727346179,35.8603
1727346178,43.3845
1727346184,21.7598
