1727345316,24.9368
1727345313,23.1892
1727345312,25.5415
1727345315,22.6390
1727345314,25.1251
1727345301,24.5430
1727345300,25.1107
1727345302,23.6731
1727345297,27.2718
1727345296,26.8266
1727345299,23.6793
1727345298,22.2698
1727345309,25.7178
1727345308,25.2751
1727345311,24.2044
1727345310,23.7040
1727345305,23.0765
1727345304,22.6198
1727345307,23.4951
1727345306,24.1328
1727345285,24.7748
1727345284,25.0914
1727345287,26.6095
1727345286,24.4818
1727345280,31.9519
1727345283,25.7371
1727345282,22.8578
1727345293,26.1918
1727345292,24.3484
1727345295,23.4911
1727345294,23.0212
1727345289,25.6970
1727345288,23.7025
1727345291,25.3822
1727345290,24.2911
