1727345316,30.7862
1727345313,29.3534
1727345312,31.1482
1727345315,28.2987
1727345314,32.2117
1727345301,29.2178
1727345300,31.3884
1727345302,29.5914
1727345297,32.0845
1727345296,30.8351
1727345299,29.2337
1727345298,28.5510
1727345309,30.2562
1727345308,30.0894
1727345311,30.6385
1727345310,28.5590
1727345305,28.1421
1727345304,30.1597
1727345307,29.7406
1727345306,30.9395
1727345285,31.3605
1727345284,30.9770
1727345287,32.8512
1727345286,30.2245
1727345280,44.5526
1727345283,29.9269
1727345282,30.0760
1727345293,31.1807
1727345292,31.6213
1727345295,29.7355
1727345294,29.1408
1727345289,32.5279
1727345288,29.2623
1727345291,31.3360
1727345290,29.9890
