1728033968,0.0000
1728033967,0.0000
1728033966,0.0000
1728033965,0.0000
1728033964,0.0000
1728033963,0.0000
1728033962,0.0000
1728033961,0.0000
1728033960,0.0000
1728033958,0.0000
1728033957,0.0000
1728033956,0.0000
1728033955,0.0000
1728033954,0.0000
1728033953,0.0000
1728033952,0.0000
1728033951,0.0000
1728033950,0.0000
1728033949,0.0000
1728033948,0.0000
1728033947,0.0021
1728033946,0.0000
1728033945,0.0000
1728033944,0.0000
1728033943,0.0000
1728033942,0.0000
1728033941,0.0000
1728033940,0.0000
1728033939,0.0000
1728033938,0.0000
1728033937,0.0000
1728033936,0.0100
