1728033968,22.3086
1728033967,40.5805
1728033966,40.3694
1728033965,44.7738
1728033964,46.3404
1728033963,49.1954
1728033962,42.3107
1728033961,34.1705
1728033960,37.1700
1728033958,40.6231
1728033957,43.9678
1728033956,38.1056
1728033955,39.3322
1728033954,39.3539
1728033953,41.5466
1728033952,45.1463
1728033951,45.9320
1728033950,46.1263
1728033949,46.0349
1728033948,48.0632
1728033947,47.0211
1728033946,46.7862
1728033945,47.0719
1728033944,47.7584
1728033943,40.7356
1728033942,39.7060
1728033941,37.9909
1728033940,34.7344
1728033939,41.1616
1728033938,48.0907
1728033937,46.2624
1728033936,39.3806
