Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-09-25 12:27:13,0.12416666666667,14.99953400000057,8.41953400000057,6.58000000000000
2024-09-25 12:27:14,0.15151515151515,17.41967800000217,10.50967800000217,6.91000000000000
2024-09-25 12:27:15,0.13844870725605,15.35916200000094,8.78916200000094,6.57000000000000
2024-09-25 12:27:16,0.15133779264214,16.54837499999849,10.04837499999849,6.50000000000000
2024-09-25 12:27:17,0.11973018549747,14.89357299998752,8.43357299998752,6.46000000000000
2024-09-25 12:27:18,0.14560669456067,16.27454200000037,9.99454200000037,6.28000000000000
2024-09-25 12:27:19,0.16806020066890,14.82849799998687,8.60849799998687,6.22000000000000
2024-09-25 12:27:20,0.13293818797629,16.79045600000187,9.93045600000187,6.86000000000000
2024-09-25 12:27:21,0.13939899833055,14.95804500000435,8.51804500000435,6.44000000000000
2024-09-25 12:27:23,0.14562289562290,16.24440599999856,9.85440599999856,6.39000000000000
2024-09-25 12:27:24,0.14784053156146,14.74364600000204,8.38364600000205,6.36000000000000
2024-09-25 12:27:25,0.16029900332226,16.61922100000142,10.22922100000142,6.39000000000000
2024-09-25 12:27:26,0.14691151919866,14.86627700000478,8.45627700000477,6.41000000000000
2024-09-25 12:27:27,0.15320566194838,16.04034900000144,9.57034900000144,6.47000000000000
2024-09-25 12:27:28,0.15105485232068,15.40387899999158,8.62387899999158,6.78000000000000
2024-09-25 12:27:29,0.15441783649876,15.87138200000452,9.44138200000452,6.43000000000000
2024-09-25 12:27:30,0.14678899082569,14.89740500000713,8.48740500000713,6.41000000000000
2024-09-25 12:27:31,0.13961312026913,15.57202499999781,9.16202499999781,6.41000000000000
2024-09-25 12:27:32,0.14297729184188,14.74642599998624,8.54642599998624,6.20000000000000
2024-09-25 12:27:34,0.14966555183946,14.74122500001104,8.59122500001104,6.15000000000000
2024-09-25 12:27:35,0.14867109634551,15.57386200000590,8.79386200000590,6.78000000000000
2024-09-25 12:27:36,0.15842414082146,15.31139999999781,9.02139999999781,6.29000000000000
2024-09-25 12:27:37,0.13998323554065,15.42612700000114,9.11612700000114,6.31000000000000
2024-09-25 12:27:38,0.13712374581940,14.77183400000387,8.40183400000387,6.37000000000000
2024-09-25 12:27:39,0.14273858921162,15.61286699999473,9.21286699999473,6.40000000000000
2024-09-25 12:27:40,0.15179316096747,15.10477000000072,8.72477000000072,6.38000000000000
2024-09-25 12:27:41,0.14082145850796,15.65986000000092,9.12986000000092,6.53000000000000
2024-09-25 12:27:42,0.13533834586466,15.13911599999934,8.42911599999934,6.71000000000000
2024-09-25 12:27:43,0.13978494623656,15.72645000000542,9.38645000000542,6.34000000000000
2024-09-25 12:27:44,0.15339480301760,14.96305400000943,8.65305400000943,6.31000000000000
2024-09-25 12:27:46,0.16196013289037,16.17650000001304,9.87650000001304,6.30000000000000
2024-09-25 12:27:47,0.15895710681245,15.29929599999974,8.98929599999974,6.31000000000000
2024-09-25 12:27:48,0.15384615384615,16.20856099999102,9.98856099999102,6.22000000000000
2024-09-25 12:27:49,0.13998323554065,15.34088899999799,8.62088899999799,6.72000000000000
2024-09-25 12:27:50,0.15037593984962,16.81344599999546,9.93344599999546,6.88000000000000
2024-09-25 12:27:51,0.14249790444258,14.85257100000337,8.53257100000337,6.32000000000000
2024-09-25 12:27:52,0.16069941715237,16.35400999999663,10.07400999999663,6.28000000000000
2024-09-25 12:27:53,0.15054667788057,14.93528300000122,8.62528300000122,6.31000000000000
2024-09-25 12:27:54,0.16234309623431,16.26019000000728,9.97019000000728,6.29000000000000
2024-09-25 12:27:55,0.15384615384615,14.87780000000144,8.51780000000144,6.36000000000000
2024-09-25 12:27:57,0.16834170854271,16.68031099999731,9.97031099999731,6.71000000000000
2024-09-25 12:27:58,0.16053511705686,15.41815300000017,9.06815300000017,6.35000000000000
2024-09-25 12:27:59,0.15217391304348,16.11833399999596,9.81833399999596,6.30000000000000
2024-09-25 12:28:00,0.15630252100840,14.86796900000831,8.62796900000831,6.24000000000000
2024-09-25 12:28:01,0.14297658862876,16.29874199999904,10.04874199999904,6.25000000000000
2024-09-25 12:28:02,0.14642262895175,14.91324000000197,8.59324000000197,6.32000000000000
2024-09-25 12:28:03,0.13689482470785,16.58628499999002,10.15628499999002,6.43000000000000
2024-09-25 12:28:04,0.13973063973064,14.95311499999370,8.65311499999370,6.30000000000000
2024-09-25 12:28:05,0.14083333333333,16.23741100000392,9.99741100000392,6.24000000000000
2024-09-25 12:28:06,0.13484087102178,14.76374600000039,8.42374600000039,6.34000000000000
2024-09-25 12:28:08,0.14705882352941,16.24647100001166,9.84647100001166,6.40000000000000
2024-09-25 12:28:09,0.15016778523490,15.51204699999711,9.12204699999711,6.39000000000000
2024-09-25 12:28:10,0.15128844555278,16.40494999998889,9.97494999998889,6.43000000000000
2024-09-25 12:28:11,0.13998323554065,15.37741899999673,8.62741899999673,6.75000000000000
2024-09-25 12:28:12,0.15996649916248,16.37264100000961,9.98264100000961,6.39000000000000
2024-09-25 12:28:13,0.13830678960604,15.00835199998692,8.70835199998692,6.30000000000000
2024-09-25 12:28:14,0.14369256474520,16.05919799999218,9.82919799999218,6.23000000000000
2024-09-25 12:28:15,0.13529411764706,14.71815000000177,8.43815000000177,6.28000000000000
2024-09-25 12:28:16,0.15435684647303,16.31931300000229,10.00931300000229,6.31000000000000
2024-09-25 12:28:17,0.13879598662207,14.86442700000014,8.43442700000014,6.43000000000000
2024-09-25 12:28:19,0.13288477712363,16.63004800001334,9.95004800001334,6.68000000000000
