Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-09-26 11:10:46,0.09380234505863,32.39604200000147,18.36604200000147,14.03000000000000
2024-09-26 11:10:47,0.10117056856187,32.68742999999900,18.72742999999900,13.96000000000000
2024-09-26 11:10:48,0.11715481171548,34.00750799999310,19.99750799999310,14.01000000000000
2024-09-26 11:10:49,0.09715242881072,32.65055800000235,18.62055800000235,14.03000000000000
2024-09-26 11:10:50,0.09487825356843,31.92522699999565,17.90522699999565,14.02000000000000
2024-09-26 11:10:51,0.09698996655518,32.19454299999983,18.20454299999983,13.99000000000000
2024-09-26 11:10:52,0.11715481171548,34.11753399999841,20.08753399999841,14.03000000000000
2024-09-26 11:10:53,0.09151973131822,32.32954000000376,18.38954000000376,13.94000000000000
2024-09-26 11:10:55,0.10592160133445,32.75059399999853,18.72059399999853,14.03000000000000
2024-09-26 11:10:56,0.09607351712615,32.39537099999987,18.36537099999987,14.03000000000000
2024-09-26 11:10:57,0.10367892976589,33.05151900000084,18.98151900000084,14.07000000000000
2024-09-26 11:10:58,0.11361737677527,33.59736699999950,19.47736699999950,14.12000000000000
2024-09-26 11:10:59,0.10750000000000,32.57563099999505,18.44563099999505,14.13000000000000
2024-09-26 11:11:00,0.10758965804837,33.39806800000282,19.25806800000282,14.14000000000000
2024-09-26 11:11:01,0.10434056761269,33.32807399999496,19.13807399999496,14.19000000000000
2024-09-26 11:11:02,0.09456066945607,32.59122499999794,18.49122499999794,14.10000000000000
2024-09-26 11:11:03,0.12238055322716,34.94897700000264,20.81897700000263,14.13000000000000
2024-09-26 11:11:04,0.09388097233864,32.71834400000051,18.53834400000051,14.18000000000000
2024-09-26 11:11:05,0.10234899328859,33.42705999999511,19.28705999999511,14.14000000000000
2024-09-26 11:11:06,0.09531772575251,32.00385300000227,17.93385300000227,14.07000000000000
2024-09-26 11:11:07,0.12227805695142,34.25959399999789,20.19959399999789,14.06000000000000
2024-09-26 11:11:08,0.09547738693467,32.59569700000021,18.57569700000022,14.02000000000000
2024-09-26 11:11:09,0.10758965804837,33.19774100000213,19.04774100000213,14.15000000000000
2024-09-26 11:11:10,0.09615384615385,32.57213300000003,18.42213300000003,14.15000000000000
2024-09-26 11:11:12,0.10318791946309,33.52245099999796,19.31245099999796,14.21000000000000
2024-09-26 11:11:13,0.12063227953411,33.76738099999638,19.61738099999639,14.15000000000000
2024-09-26 11:11:14,0.10561609388097,33.10429500000086,19.01429500000086,14.09000000000000
2024-09-26 11:11:15,0.08507089241034,31.14324500000017,16.93324500000017,14.21000000000000
