1727346421,0.0000
1727346420,0.0000
1727346422,0.0000
1727346417,0.0000
1727346416,0.0000
1727346419,0.0000
1727346418,0.0000
1727346429,0.0000
1727346428,0.0000
1727346431,0.0000
1727346430,0.0000
1727346425,0.0000
1727346424,0.0000
1727346427,0.0000
1727346426,0.0000
1727346405,0.0000
1727346404,0.0000
1727346406,0.0000
1727346401,0.0000
1727346400,0.0000
1727346403,0.0000
1727346402,0.0000
1727346413,0.0000
1727346412,0.0000
1727346415,0.0000
1727346414,0.0000
1727346409,0.0000
1727346408,0.0000
1727346411,0.0000
1727346410,0.0000
1727346389,0.0000
1727346388,0.0000
1727346391,0.0000
1727346390,0.0000
1727346385,0.0000
1727346384,0.0000
1727346387,0.0000
1727346386,0.0000
1727346397,0.0000
1727346396,0.0000
1727346399,0.0000
1727346398,0.0000
1727346393,0.0000
1727346395,0.0000
1727346394,0.0000
1727346373,0.0000
1727346372,0.0000
1727346375,0.0000
1727346374,0.0000
1727346369,0.0000
1727346368,0.0000
1727346371,0.0000
1727346370,0.0000
1727346381,0.0000
1727346380,0.0000
1727346383,0.0000
1727346382,0.0000
1727346377,0.0000
1727346376,0.0000
1727346379,0.0000
1727346357,0.0000
1727346356,0.0000
1727346359,0.0000
1727346358,0.0000
1727346353,0.0000
1727346352,0.0000
1727346355,0.0000
1727346354,0.0000
1727346365,0.0000
1727346364,0.0000
1727346367,0.0000
1727346366,0.0000
1727346361,0.0000
1727346360,0.0000
1727346363,0.0000
1727346341,0.0000
1727346340,0.0000
1727346343,0.0000
1727346342,0.0000
1727346337,0.0000
1727346336,0.0000
1727346339,0.0000
1727346338,0.0000
1727346349,0.0000
1727346348,0.0000
1727346351,0.0000
1727346350,0.0000
1727346344,0.0000
1727346347,0.0000
1727346346,0.0000
1727346325,0.0000
1727346324,0.0000
1727346326,0.0000
1727346321,0.0000
1727346320,0.0000
1727346323,0.0000
1727346322,0.0000
1727346333,0.0000
1727346332,0.0000
1727346335,0.0000
1727346334,0.0000
1727346329,0.0000
1727346328,0.0000
1727346331,0.0000
1727346330,0.0000
1727346308,0.0000
1727346311,0.0000
1727346310,0.0000
1727346305,0.0000
1727346304,0.0000
1727346307,0.0000
1727346306,0.0000
1727346317,0.0000
1727346316,0.0000
1727346319,0.0000
1727346318,0.0000
1727346313,0.0000
1727346312,0.0000
1727346315,0.0000
1727346314,0.0000
1727346293,0.0000
1727346292,0.0000
1727346295,0.0000
1727346294,0.0000
1727346289,0.0000
1727346288,0.0000
1727346290,0.0000
1727346301,0.0000
1727346300,0.0000
1727346303,0.0000
1727346302,0.0000
1727346297,0.0000
1727346296,0.0000
1727346299,0.0000
1727346298,0.0000
1727346277,0.0000
1727346276,0.0000
1727346279,0.0011
1727346278,0.0000
1727346272,0.0000
1727346275,0.0000
1727346274,0.0000
1727346285,0.0000
1727346284,0.0000
1727346287,0.0000
1727346286,0.0000
1727346281,0.0000
1727346280,0.0000
1727346283,0.0000
1727346282,0.0000
1727346261,0.0000
1727346260,0.0000
1727346263,0.0000
1727346262,0.0000
1727346257,0.0000
1727346256,0.0000
1727346259,0.0000
1727346258,0.0000
1727346269,0.0000
1727346268,0.0000
1727346271,0.0000
1727346270,0.0000
1727346265,0.0000
1727346264,0.0000
1727346267,0.0000
1727346266,0.0000
1727346245,0.0000
1727346244,0.0000
1727346247,0.0000
1727346246,0.0000
1727346241,0.0211
1727346243,0.0000
1727346242,0.0000
1727346252,0.0000
1727346255,0.0000
1727346254,0.0000
1727346249,0.0000
1727346248,0.0000
1727346251,0.0000
1727346250,0.0000
1727346629,0.0000
1727346628,0.0000
1727346631,0.0000
1727346630,0.0000
1727346625,0.0000
1727346624,0.0000
1727346627,0.0000
1727346626,0.0000
1727346633,0.0000
1727346635,0.0000
1727346634,0.0000
1727346613,0.0000
1727346612,0.0000
1727346615,0.0000
1727346614,0.0000
1727346609,0.0000
1727346608,0.0000
1727346611,0.0000
1727346610,0.0000
1727346621,0.0000
1727346620,0.0000
1727346623,0.0000
1727346622,0.0000
1727346616,0.0000
1727346619,0.0000
1727346618,0.0000
1727346597,0.0000
1727346596,0.0000
1727346599,0.0000
1727346598,0.0000
1727346593,0.0000
1727346592,0.0000
1727346595,0.0000
1727346594,0.0000
1727346605,0.0000
1727346604,0.0000
1727346607,0.0000
1727346606,0.0000
1727346601,0.0000
1727346600,0.0000
1727346603,0.0000
1727346581,0.0000
1727346580,0.0000
1727346583,0.0000
1727346582,0.0000
1727346577,0.0000
1727346576,0.0000
1727346579,0.0000
1727346578,0.0000
1727346589,0.0000
1727346591,0.0000
1727346590,0.0000
1727346585,0.0000
1727346584,0.0000
1727346587,0.0000
1727346586,0.0000
1727346565,0.0000
1727346564,0.0000
1727346567,0.0000
1727346566,0.0000
1727346561,0.0000
1727346560,0.0000
1727346563,0.0000
1727346562,0.0000
1727346572,0.0000
1727346575,0.0000
1727346574,0.0000
1727346569,0.0000
1727346568,0.0000
1727346571,0.0000
1727346570,0.0000
1727346549,0.0000
1727346548,0.0000
1727346551,0.0000
1727346550,0.0000
1727346544,0.0000
1727346547,0.0000
1727346546,0.0000
1727346557,0.0000
1727346556,0.0000
1727346559,0.0000
1727346553,0.0000
1727346552,0.0000
1727346555,0.0000
1727346554,0.0000
1727346533,0.0000
1727346532,0.0000
1727346535,0.0000
1727346534,0.0000
1727346529,0.0000
1727346528,0.0000
1727346531,0.0000
1727346541,0.0000
1727346540,0.0000
1727346543,0.0000
1727346542,0.0000
1727346537,0.0000
1727346536,0.0000
1727346539,0.0000
1727346538,0.0000
1727346517,0.0000
1727346516,0.0000
1727346519,0.0000
1727346518,0.0000
1727346513,0.0000
1727346512,0.0000
1727346514,0.0000
1727346525,0.0000
1727346524,0.0000
1727346527,0.0000
1727346526,0.0000
1727346521,0.0000
1727346520,0.0000
1727346523,0.0000
1727346522,0.0000
1727346501,0.0000
1727346503,0.0000
1727346502,0.0000
1727346497,0.0000
1727346496,0.0000
1727346499,0.0000
1727346498,0.0000
1727346509,0.0000
1727346508,0.0000
1727346511,0.0000
1727346510,0.0000
1727346505,0.0000
1727346504,0.0000
1727346507,0.0000
1727346506,0.0000
1727346484,0.0000
1727346487,0.0000
1727346486,0.0000
1727346481,0.0000
1727346480,0.0000
1727346483,0.0000
1727346482,0.0000
1727346493,0.0000
1727346492,0.0000
1727346495,0.0000
1727346494,0.0000
1727346489,0.0000
1727346488,0.0000
1727346491,0.0000
1727346490,0.0000
1727346469,0.0000
1727346468,0.0000
1727346470,0.0000
1727346465,0.0000
1727346464,0.0000
1727346467,0.0000
1727346466,0.0000
1727346477,0.0000
1727346476,0.0000
1727346479,0.0000
1727346478,0.0000
1727346473,0.0000
1727346472,0.0000
1727346475,0.0000
1727346474,0.0000
1727346453,0.0000
1727346452,0.0000
1727346454,0.0000
1727346449,0.0000
1727346448,0.0000
1727346451,0.0000
1727346450,0.0000
1727346461,0.0000
1727346460,0.0000
1727346463,0.0000
1727346462,0.0000
1727346457,0.0000
1727346456,0.0000
1727346459,0.0000
1727346458,0.0000
1727346437,0.0000
1727346436,0.0000
1727346438,0.0000
1727346433,0.0000
1727346432,0.0000
1727346435,0.0000
1727346434,0.0000
1727346445,0.0000
1727346444,0.0000
1727346447,0.0000
1727346446,0.0000
1727346441,0.0000
1727346440,0.0000
1727346443,0.0000
1727346442,0.0000
